status,cleaned_line,reasons,record_ids_sample,raw_titles_sample
high_confidence,Challenge Manufacturing Company,legal_suffix,62,Challenge Manufacturing Company
high_confidence,chamagaucha.com,domain,12744,https://www.chamagaucha.com
high_confidence,Chambers Construction | Chambers Construction Co,legal_suffix;org_term,10612;10822,Chambers Construction Co. || Chambers Construction
high_confidence,Chambersburg Area School District,org_term,7849,Chambersburg Area School District
high_confidence,champeau.com,domain,12930;13051,champeau.com\$25.5M\Canada\130GB\&lt;1% DISCLOSED || champeau.com\$25.5M\Canada\130GB\100% DISCLOSED
high_confidence,champion.com.co,domain,9968,champion.com.co
high_confidence,championfp.com,domain,5027,championfp.com
high_confidence,championgse.com,domain,6998,championgse.com
high_confidence,Chan & Associates | Chan and Associates,org_term,6991;6992,Chan & Associates || Chan and Associates
high_confidence,Chanas Assurances S.A. (chanasassurances.com),legal_suffix,14294,Chanas Assurances S.A. (chanasassurances.com)
high_confidence,"Chaney, Couch, Callaway, Carter and Associates Family Dentistry",org_term,9281;9777,"Chaney, Couch, Callaway, Carter and Associates Family Dentistry || Chaney, Couch, Callaway, Carter and Associates Family Dentistry."
high_confidence,Change Healthcare - Optum - UnitedHealth,org_term,10293,Change Healthcare - Optum - UnitedHealth
high_confidence,Change HealthCare - OPTUM Group - United HealthCare Group,org_term,10828;10968,Change HealthCare - OPTUM Group - United HealthCare Group || Change HealthCare - OPTUM Group - United HealthCare Group - FOR SALE
high_confidence,Change HealthCare - OPTUM Group - United HealthCare Group<Updated>,org_term,10924,Change HealthCare - OPTUM Group - United HealthCare Group<Updated>
high_confidence,Chantelle Group,org_term,1663,Chantelle Group
high_confidence,Chariton Valley,proper_short,6719,Chariton Valley
high_confidence,Charles & Colvard Lt d,proper_short,7010,Charles & Colvard Lt d.
high_confidence,Charles Crown Financial Ltd,legal_suffix,977,Charles Crown Financial Ltd
high_confidence,Charles Kendall,proper_short,1785,Charles Kendall
high_confidence,Charles Trent,proper_short,9682,Charles Trent
high_confidence,charleystaxi.com,domain,8482,charleystaxi.com
high_confidence,Charlie Hebdo,proper_short,1451,Charlie Hebdo
high_confidence,Charm Sciences,proper_short,9525,Charm Sciences
high_confidence,CHARMANT Group,org_term,8294,CHARMANT Group
high_confidence,chasc.org,domain,6789,chasc.org
high_confidence,chatrium.com,domain,1307,chatrium.com
high_confidence,Chattanooga Chamber of Commerce,proper_short,1828,Chattanooga Chamber of Commerce
high_confidence,Chattanooga Heart Institute,org_term,6327,Chattanooga Heart Institute
high_confidence,Chattanooga State Community,org_term,6229,Chattanooga State Community
high_confidence,Chattanooga State Community College,org_term,6208,Chattanooga State Community College
high_confidence,chcm.us,domain,13275,chcm.us
high_confidence,CHDE POLSKA,uppercase_short,3458,CHDE POLSKA
high_confidence,cheadlelaw.com,domain,726,cheadlelaw.com
high_confidence,The Checker Transportation Group,org_term,3773,The Checker Transportation Group
high_confidence,ChemiFlex,proper_short,4451,ChemiFlex
high_confidence,CHEMILAB.COM.CO,domain,5428,CHEMILAB.COM.CO
high_confidence,Chemitex SA Information,legal_suffix,14484,Chemitex SA Information
high_confidence,chempartner.com,domain,4971,chempartner.com
high_confidence,chemtech.net,domain,2090,chemtech.net
high_confidence,Chernan Technology,org_term,13587,Chernan Technology
high_confidence,chervongroup.co,domain,1897,chervongroup.co...
high_confidence,chesterfieldtwp.org,domain,15731,chesterfieldtwp.org
high_confidence,Chestertons Inc,legal_suffix,4741,Chestertons Inc.
high_confidence,Chetu,proper_short,9012;9294,Chetu || Chetu
high_confidence,cheungwoh.com.sg,domain,3493,cheungwoh.com.sg
high_confidence,Cheval Electronic Enclosure,proper_short,4498,Cheval Electronic Enclosure
high_confidence,chevalerias.com,domain,7723,chevalerias.com
high_confidence,chevronfcu.org,domain,7701,chevronfcu.org
high_confidence,cheyenne.k12.ok.us,domain,10085,cheyenne.k12.ok.us
high_confidence,chfindustries.com,domain,15271;15517,chfindustries.com\$253.8M\USA\2.5TB\&lt;1% DISCLOSED || chfindustries.com\$253.8M\USA\2.5TB\100% DISCLOSED
high_confidence,Chicago Zoological Society,org_term,10008,Chicago Zoological Society
high_confidence,chicagosteelgroup.com,domain,2428,chicagosteelgroup.com
high_confidence,chicagotrading.com,domain,8863,chicagotrading.com
high_confidence,Chickenshed,proper_short,15757,Chickenshed
high_confidence,Chicony Electronics,org_term,10942,Chicony Electronics
high_confidence,The Children's Center Of Hamden,org_term,15064,The Children's Center Of Hamden
high_confidence,Children's Network of Southwest Florida,org_term,376,Children's Network of Southwest Florida
high_confidence,chiltonisd.org,domain,13458,www.chiltonisd.org
high_confidence,Chin Hin Group,org_term,6893,Chin Hin Group
high_confidence,China Export & Credit Insurance Corporation,legal_suffix,6275,China Export & Credit Insurance Corporation
high_confidence,China Petrochemical Development,org_term,8991,China Petrochemical Development
high_confidence,chinadailyhk.com,domain,6135,chinadailyhk.com
high_confidence,choicemg.com,domain,14501,choicemg.com
high_confidence,Chowtaifook,proper_short,5101,Chowtaifook
high_confidence,CHR Solutions,org_term,1565,CHR Solutions
high_confidence,CHRG,uppercase_short,10460,CHRG
high_confidence,Chris Argiropoulos Professional,proper_short,10405,Chris Argiropoulos Professional
high_confidence,christen-sanitaer.ch,domain,12814;13023,https://christen-sanitaer.ch/ || https://christen-sanitaer.ch
high_confidence,Christian Community Aid,org_term,14850,Christian Community Aid
high_confidence,christianvillage.org,domain,10086,christianvillage.org
high_confidence,Christies Auction House - christies.com,proper_short,11595,Christies Auction House - christies.com
high_confidence,christies.com<SOLD>,proper_short,11759,www.christies.com&lt;SOLD&gt;
high_confidence,CHRISTODOULOS G. VASSILIADES & CO. LLC,legal_suffix,13969,CHRISTODOULOS G. VASSILIADES &amp; CO. LLC
high_confidence,chrn.be,domain,6822,www.chrn.be
high_confidence,Chroma Color,proper_short,11684,Chroma Color
high_confidence,CHRYSO,uppercase_short,1366,CHRYSO
high_confidence,chs.ca,domain,8501,chs.ca
high_confidence,chsd117.org,domain,12457,http://www.chsd117.org
high_confidence,chsplumbing.com,domain,14123,chsplumbing.com
high_confidence,Chu De Rennes,proper_short,7062,Chu De Rennes
high_confidence,chubb-bulleid.co.uk,domain,12467,chubb-bulleid.co.uk\$14M\United Kingdom\362GB\&lt;1% DISCLOSED
high_confidence,chuckecheese.com,domain,7674,chuckecheese.com
high_confidence,Chula Vista Electric (CVE),org_term,7821,Chula Vista Electric (CVE)
high_confidence,chula.ac.th,domain,7181,chula.ac.th
high_confidence,Chung Hwa Chemical Industrial Works,org_term,8876;10587,Chung Hwa Chemical Industrial Works (Unpay-Full public) || Chung Hwa Chemical Industrial Works
high_confidence,"Chuo System Service Co.,Ltd <chuoss.co.jp>",legal_suffix,11424,"Chuo System Service Co.,Ltd <chuoss.co.jp>"
high_confidence,chuoss.co.jp,domain,11766;11834,www.chuoss.co.jp || chuoss.co.jp/
high_confidence,churchill-linen.com,domain,11255,churchill-linen.com
high_confidence,chuzefitness.com,domain,9338,chuzefitness.com
high_confidence,chwa.com.tw,domain,12787,www.chwa.com.tw
high_confidence,ci.hercules.ca,domain,2029,ci.hercules.ca....
high_confidence,Ciam SPA,legal_suffix,2134,Ciam SPA
high_confidence,ciasc.mx,domain,9404,ciasc.mx
high_confidence,ciberviaxesespecial.net,domain,13276,ciberviaxesespecial.net
high_confidence,CICIS.COM,domain,3163,"CICIS.COM- HACKED AND INFORMATION MORE THEN 120,000 CUSTOMERS LEAKED"
high_confidence,CIE Automotive,org_term,9156,CIE Automotive
high_confidence,cieautomotive.com,domain,9269;9320;9351,www.cieautomotive.com\$3.6B\Spain\2.6tb\1%Disclosed || cieautomotive.com\$3.6B\Spain\2.6tb\&lt;1%DISCLOSED || cieautomotive.com\$3.6B\Spain\2.6tb\100%DISCLOSED
high_confidence,CIELD,uppercase_short,2174,CIELD
high_confidence,ciena.com,domain,7409,ciena.com
high_confidence,cilentospa.it,domain,1301,cilentospa.it
high_confidence,Cimarron Telephone Company,legal_suffix,14910,Cimarron Telephone Company
high_confidence,cimaser.com,domain,809,cimaser.com
high_confidence,Cimbali National Accounts,org_term,9035,Cimbali National Accounts
high_confidence,Ciments Guyanais,proper_short,2539,Ciments Guyanais
high_confidence,CIMEX,uppercase_short,3496,CIMEX
high_confidence,cimico.net,domain,830,cimico.net
high_confidence,CIMT College,org_term,4575,CIMT College
high_confidence,Cincinnati State,proper_short,4355,Cincinnati State
high_confidence,cincinnatipainphysicians.com,domain,12734,www.cincinnatipainphysicians.com
high_confidence,cinealbeniz.com,domain,11299,cinealbeniz.com
high_confidence,CinemaTech,proper_short,12605,CinemaTech
high_confidence,CINEPLEX.COM,domain,5411,CINEPLEX.COM
high_confidence,Cinepolis USA,proper_short,8295,Cinepolis USA
high_confidence,CINFAB,uppercase_short,9653,CINFAB
high_confidence,Cinov Federation,proper_short,165,Cinov Federation
high_confidence,ciot.com,domain,12876,ciot.com
high_confidence,cipl.org.in,domain,12019;12073,www.cipl.org.in || cipl.org.in/
high_confidence,Circa Jewels,proper_short,5167,Circa Jewels
high_confidence,Circle Electric (circleelectric.com),org_term,14545,Circle Electric (circleelectric.com)
high_confidence,Circle K Atlanta,proper_short,11907,Circle K Atlanta
high_confidence,circlevillecourt.com,domain,4745,circlevillecourt.com
high_confidence,Cirion Technologies,org_term,15161,Cirion Technologies
high_confidence,Ciruli Brothers,proper_short,385,Ciruli Brothers
high_confidence,ciscientific.com.au,domain,15500,ciscientific.com.au
high_confidence,cisd.org,domain,15620,cisd.org
high_confidence,Cislo and Thomas LLP,legal_suffix,9708,Cislo and Thomas LLP
high_confidence,citebd.org,domain,12834,www.citebd.org
high_confidence,Citelis Mobility,proper_short,6845,Citelis Mobility
high_confidence,Citi Trends,proper_short,10790,Citi Trends
high_confidence,Cities,proper_short,12338,Cities Network
high_confidence,CITIZEN company,legal_suffix,8026,CITIZEN company LEAKED
high_confidence,citizenswv.com,domain,9153,citizenswv.com
high_confidence,Citrocasa GmbH,legal_suffix,872,Citrocasa GmbH
high_confidence,citrusmagic.com,domain,15924,citrusmagic.com
high_confidence,Citta Nuova,proper_short,6913,Citta Nuova
high_confidence,City Furniture Hire,org_term,8778,City Furniture Hire
high_confidence,City Lit,org_term,4723,City Lit
high_confidence,City of Augusta,org_term,6346,City of Augusta
high_confidence,City Of Beloit,org_term,14903,City Of Beloit
high_confidence,"City of Bridgeport, WV",org_term,1316,"City of Bridgeport, WV"
high_confidence,City of Cold Lake,org_term,12430,City of Cold Lake
high_confidence,City of Collegedale,org_term,5676,City of Collegedale
high_confidence,"City of Columbus, Ohio",org_term,12473,"City of Columbus, Ohio"
high_confidence,City of Covington Louisiana,org_term,401,City of Covington Louisiana
high_confidence,City Of Forest Park - Full,org_term,13239,City Of Forest Park - Full Leak
high_confidence,City of Fort St. John (city.cityfsj.local),org_term,15650,City of Fort St. John (city.cityfsj.local)
high_confidence,"City Of Huntsville, Texas",org_term,4618,"City Of Huntsville, Texas"
high_confidence,City of Lakewood,org_term,5053,City of Lakewood
high_confidence,City of Lowell,org_term,5988,City of Lowell
high_confidence,City of McKinney,org_term,15138,City of McKinney
high_confidence,City of Modesto,org_term,6244,City of Modesto
high_confidence,"City of Modesto, CA",org_term,5517,"City of Modesto, CA"
high_confidence,City of Neodesha<neodesha.org>,org_term,11425,City of Neodesha<neodesha.org>
high_confidence,City of Newburgh,org_term,11944,City of Newburgh
high_confidence,City of Pittsburg,org_term,8531,City of Pittsburg
high_confidence,"City of St. Cloud, Florida",org_term,10958,"City of St. Cloud, Florida"
high_confidence,City of Witten,org_term,1874,City of Witten
high_confidence,City Projects,org_term,12852,City Projects
high_confidence,City Projects - Full,org_term,13519,City Projects - Full Leak
high_confidence,CITY-FURNITURE,org_term,3404,CITY-FURNITURE
high_confidence,citynational.com,domain,7204,citynational.com
high_confidence,cityofallenpark.org,domain,5379,cityofallenpark.org
high_confidence,cityofclarksville.com,domain,8807,cityofclarksville.com
high_confidence,cityofgroveok.gov,domain,15925,www.cityofgroveok.gov
high_confidence,Cityofnewburgh-ny.gov,domain,11946,Cityofnewburgh-ny.gov
high_confidence,cityofpensacola.com,domain,12323,cityofpensacola.com
high_confidence,cityoftarrant.com,domain,15144,www.cityoftarrant.com
high_confidence,cityserve-mech.co.uk,domain,6957,cityserve-mech.co.uk
high_confidence,citywestcommercials.co.uk,domain,14104,citywestcommercials.co.uk
high_confidence,Civic Committee,proper_short,14967,Civic Committee
high_confidence,Civic San Diego,proper_short,8217,Civic San Diego
high_confidence,CJ Pony Parts,proper_short,2736,CJ Pony Parts
high_confidence,CJ Selecta S/A,proper_short,187,CJ Selecta S/A
high_confidence,cjhire.co.uk,domain,6710,www.cjhire.co.uk
high_confidence,"Cjk Group, Inc",legal_suffix,2992,"Cjk Group, Inc."
high_confidence,CK Associates,org_term,8583;12935,CK Associates || CK Associates
high_confidence,CK Power Public Manufacturing,org_term,14149,CK Power Public Manufacturing
high_confidence,ckfinc.com,domain,4398,ckfinc.com
high_confidence,ckgroup.com.tw,domain,8256,ckgroup.com.tw
high_confidence,cktc.edu,domain,5209,cktc.edu
high_confidence,Clabots,proper_short,12805,Clabots
high_confidence,clackamas.edu,domain,9732,clackamas.edu
high_confidence,claimtek.com,domain,8556,claimtek.com
high_confidence,Clarion Communication Management Ltd,legal_suffix,3956,Clarion Communication Management Ltd
high_confidence,Clarity Ventures,proper_short,15689,Clarity Ventures
high_confidence,claritywatertech.com,domain,6504,https://claritywatertech.com
high_confidence,CLARK Material Handling Company,legal_suffix,10627,CLARK Material Handling Company
high_confidence,clarkehosp.org,domain,5849,http://clarkehosp.org
high_confidence,clarkfreightways.com,domain,15002,clarkfreightways.com
high_confidence,Claro Colombia,proper_short,1982,Claro Colombia
high_confidence,claro.com,domain,10749,https://www.claro.com/
high_confidence,CLAS Information Services,org_term,13701,CLAS Information Services
high_confidence,Classic Business Products,proper_short,13165,Classic Business Products
high_confidence,Clatronic International GmbH,legal_suffix,12975,Clatronic International GmbH
high_confidence,clatronic.com,domain,12827,https://www.clatronic.com/
high_confidence,CLATSKANIEPUD,uppercase_short,9123,CLATSKANIEPUD
high_confidence,Clay County Clerk,org_term,985,Clay County Clerk
high_confidence,Clay Platte Family Medicine Clinic,org_term,14029,Clay Platte Family Medicine Clinic
high_confidence,claycountyin.gov,domain,13277,claycountyin.gov
high_confidence,CleanTech,proper_short,3723,CleanTech
high_confidence,Clear Connection (clearconnection.com),proper_short,13545,Clear Connection (clearconnection.com)
high_confidence,CLEAR MEDI HEALTHCARE,org_term,6712,CLEAR MEDI HEALTHCARE
high_confidence,Clear Start Accountants,proper_short,6292,Clear Start Accountants
high_confidence,clearcreek.org,domain,7943,clearcreek.org
high_confidence,clearesult.com,domain,7463,clearesult.com
high_confidence,clearwaterlandscape.com,domain,7959,clearwaterlandscape.com
high_confidence,Clearwinds,proper_short,9464,Clearwinds
